movie_id,title,genre,nation,open_date,runtime,total_audience,total_sales,director_avg_audi,director_movie_count,lead_actor_avg_audi,lead_actor_movie_count,distributor_avg_audi,distributor_movie_count,producer_avg_audi,producer_movie_count,trend_pre7_avg,trend_pre7_max,trend_growth_rate,trend_pre30_avg,relative_search_share,market_avg_audi_7d,ticket_price_pre30,open_month,open_day_of_week,is_summer,is_winter,is_peak_season,is_covid_period,is_korean,holiday_nearby_count,is_holiday_release,same_week_releases,is_new_director,is_new_lead,is_new_producer,is_new_distributor,log_audience,genre_avg_audi,rating_15세이상관람가,rating_전체관람가,rating_청소년관람불가,scrnCnt_day1,showCnt_day1
20250604,극장판 엉덩이 탐정: 스타 앤드 문,애니메이션,일본,2026-02-07,76,46280,364076500,12.578590746240277,0,12.525195098458974,50,11.779040116807469,73,13.789462397867712,0,0.0028571428571428,0.01,4.142857142857142,0.0006896551724137,0.0002342560418537,12.05724858736489,9966.386741140555,2,5,0,1,0,0,0,0,0,5,1,0,1,0,10.742486788680049,12.768158870545747,0,1,0,247,492
20252373,넘버원,드라마,한국,2026-02-11,104,278409,2670358320,14.608630731796463,7,14.323992807402895,26,12.329963029878602,0,13.789462397867712,0,0.5928571428571429,0.74,2.4840383080606543,0.2386666666666666,0.0752812532856692,12.466493814618769,9842.414084623866,2,2,0,1,0,0,1,0,0,3,0,0,1,1,12.53685012633754,13.113616203544169,0,0,0,17,17
20241266,휴민트,액션,한국,2026-02-11,119,1979498,19979047710,15.60297519257946,8,14.383289890720237,265,12.329963029878602,0,15.290816354518618,16,2.54,2.98,2.332415059687787,1.089,0.3434970034696667,12.466493814618769,9842.414084623866,2,2,0,1,0,0,1,0,0,3,0,0,0,1,14.49835434035012,14.119123239688625,1,0,0,16,17
20257823,폭풍의 언덕,드라마,미국,2026-02-11,135,57770,577532170,12.578590746240277,0,13.195957852661715,9,13.926490529058894,186,13.789462397867712,0,0.3342857142857142,0.43,2.1801242236024843,0.1533333333333333,0.0483650509935863,12.466493814618769,9842.414084623866,2,2,0,1,0,0,0,0,0,3,1,0,1,0,10.964242198647998,13.113616203544169,1,0,0,428,816
20250840,바다 탐험대 옥토넛 어보브 앤 비욘드 : 육지생물 구조작전,애니메이션,영국,2026-02-12,58,21127,205970000,12.578590746240277,0,13.161444509209332,123,11.396299884204415,96,13.789462397867712,0,0.0028571428571428,0.01,3.2857142857142856,0.0008695652173913,0.0002863360439812,12.503821555485017,9820.098148636742,2,3,0,1,0,0,0,0,0,3,1,0,1,0,9.958354453976968,12.767132226898056,0,1,0,141,169
20261208,귀신 부르는 앱: 영,공포(호러),한국,2026-02-18,87,91031,911902800,12.578590746240277,0,13.654712863378254,0,11.334760168040493,22,13.789462397867712,0,0.0771428571428571,0.12,2.892857142857143,0.0266666666666666,0.007997600719784,13.230290767248585,9762.521684019115,2,2,0,1,0,0,1,3,1,2,1,1,1,0,11.418966372036843,12.579932595602882,1,0,0,176,357
20250428,센티멘탈 밸류,드라마,노르웨이,2026-02-18,133,61616,608176630,9.740380214665976,1,13.35544874468397,24,10.622025708046452,42,13.789462397867712,0,0.1971428571428571,0.28,2.571428571428571,0.0766666666666666,0.022653402935093,13.230290767248585,9762.521684019115,2,2,0,1,0,0,0,3,1,2,0,0,1,0,11.028693085473758,13.112104511873518,1,0,0,188,221
20261150,점보,애니메이션,인도네시아,2026-02-18,101,45106,402230120,12.578590746240277,0,13.654712863378254,0,13.469556289883114,32,13.789462397867712,0,0.08,0.15,3.333333333333333,0.024,0.0072036018009004,13.230290767248585,9762.521684019115,2,2,0,1,0,0,0,3,1,2,1,1,1,0,10.71679272408986,12.76602214063968,0,1,0,355,453
20250301,판결,드라마,한국,2026-02-25,100,4001,37271000,14.070847625313656,3,13.654712863378254,0,12.15241384557269,94,11.092138575564253,2,0.0428571428571428,0.12,2.623906705539359,0.0163333333333333,0.0073474284000599,13.15726985254667,9666.870561539978,2,2,0,1,0,0,1,0,0,6,0,1,0,0,8.294549515143679,13.11110458831301,1,0,0,7,7
20259583,초속 5센티미터,드라마,일본,2026-02-25,122,87040,827033930,12.578590746240277,0,13.420957941446522,10,13.961405711065453,97,13.789462397867712,0,0.5157142857142857,0.82,2.2718691000629327,0.2269999999999999,0.0957805907172995,13.15726985254667,9666.870561539978,2,2,0,1,0,0,0,0,0,6,1,0,1,0,11.37413455099436,13.11110458831301,0,0,0,568,1257
20250365,햄넷,드라마,미국,2026-02-25,125,56231,541165000,14.2580206165339,2,12.196238952874507,10,13.37749608700919,225,13.789462397867712,0,0.2271428571428571,0.37,2.083879423328965,0.109,0.0470706779904995,13.15726985254667,9666.870561539978,2,2,0,1,0,0,0,0,0,6,0,0,1,0,10.93724126885574,13.11110458831301,0,0,0,381,495
20261181,너자 2,애니메이션,중국,2026-02-25,144,59179,492847500,12.578590746240277,0,14.458615733316153,48,12.448351029571354,13,13.789462397867712,0,0.2485714285714285,0.5,2.545099951243296,0.0976666666666666,0.0423839143642412,13.15726985254667,9666.870561539978,2,2,0,1,0,0,0,0,0,6,1,0,1,0,10.9883389259542,12.764994294358802,0,0,0,9,9
20261450,슬라이드 스트럼 뮤트,드라마,한국,2026-02-26,59,9942,86099000,12.744273621583664,2,13.654712863378254,0,10.957893267427394,45,13.789462397867712,0,0.1142857142857143,0.15,2.3645320197044337,0.0483333333333333,0.0214338507021433,12.989933744966027,9597.41882701127,2,3,0,1,0,0,1,0,0,6,0,1,1,0,9.204624064980074,13.108025775147086,1,0,0,117,126
20257744,28년 후: 뼈의 사원,공포(호러),미국,2026-02-27,109,29175,310559850,12.81420781267677,2,13.505647275439358,21,13.611055718091682,69,13.789462397867712,0,0.0071428571428571,0.01,2.7551020408163263,0.0025925925925925,0.0022370649707583,12.963473150312916,9586.338479518075,2,4,0,1,0,0,0,1,1,6,0,0,1,0,10.281101732488516,12.576440125491969,0,0,1,467,807
20261621,엔하이픈 [워크 더 라인 썸머 에디션] 인 시네마,공연,한국,2026-02-27,123,2897,72425000,10.51584713000126,24,13.654712863378254,0,11.708870217346115,33,9.793856821360777,10,0.0,0.0,1.0,0.0,0.0,12.963473150312916,9586.338479518075,2,4,0,1,0,0,1,1,1,6,0,1,0,0,7.971776122880628,10.494003654117831,0,1,0,61,117
20261694,투어스 브이알 콘서트 : 러쉬로드,드라마,한국,2026-03-04,58,34104,1087623500,11.099060173908576,1,13.654712863378254,0,12.329963029878602,0,13.789462397867712,0,0.0,0.0,1.0,0.0,0.0,13.193639240880756,9621.03911137502,3,2,0,0,0,0,1,1,1,6,0,1,1,1,10.43719928008882,13.106911715234672,0,1,0,1,8
20256283,호퍼스,애니메이션,미국,2026-03-04,104,754046,7439456050,12.578590746240277,0,13.684778071811762,19,14.644556068519778,122,13.789462397867712,0,1.2814285714285716,2.69,3.214285714285715,0.3986666666666666,0.2163139808283596,13.193639240880756,9621.03911137502,3,2,0,0,0,0,0,1,1,6,1,0,1,0,13.533209979264903,12.764015255921391,0,1,0,536,1172
20258444,브라이드!,액션,미국,2026-03-04,126,22455,228596990,14.299408463150447,3,13.506884033248893,51,13.921406517946734,187,13.789462397867712,0,0.0285714285714285,0.04,2.142857142857143,0.0133333333333333,0.0078755660563102,13.193639240880756,9621.03911137502,3,2,0,0,0,0,0,1,1,6,0,0,1,0,10.01931311804172,14.119931966391404,0,0,1,399,676
20250413,다이 마이 러브,드라마,미국,2026-03-04,118,3683,29261600,8.008698182988528,1,13.982009645696412,24,12.459374705005937,34,13.789462397867712,0,0.1414285714285714,0.27,2.049689440993789,0.0689999999999999,0.0394586351505909,13.193639240880756,9621.03911137502,3,2,0,0,0,0,0,1,1,6,0,0,1,0,8.211754397375197,13.106911715234672,0,0,1,115,212
20249843,우리에게는 아직 내일이 있다,드라마,이탈리아,2026-03-04,118,9319,78555880,12.578590746240277,0,13.654712863378254,0,10.825768308342491,30,13.789462397867712,0,0.0771428571428571,0.1,2.7475538160469672,0.028076923076923,0.0164409477192877,13.193639240880756,9621.03911137502,3,2,0,0,0,0,0,1,1,6,1,1,1,0,9.139917907679637,13.106911715234672,0,0,0,84,104
20250875,우리는 매일매일,멜로/로맨스,한국,2026-03-04,0,11794,99736950,14.69170311418044,34,14.496481491323028,24,12.329963029878602,0,13.789462397867712,0,0.3185714285714285,0.4,1.2575187969924813,0.2533333333333333,0.1374570446735395,13.193639240880756,9621.03911137502,3,2,0,0,0,0,1,1,1,6,0,0,1,1,9.375430991841776,12.982095379434542,0,0,0,142,168
20241501,매드 댄스 오피스,드라마,한국,2026-03-04,106,45429,396681210,11.321265440096894,4,14.261019522450022,106,12.061106908461806,88,13.789462397867712,0,0.2471428571428571,0.43,2.1679197994987467,0.114,0.0635569596729232,13.193639240880756,9621.03911137502,3,2,0,0,0,0,1,1,1,6,0,0,1,0,10.72392795875345,13.106911715234672,0,1,0,7,8
20232662,삼악도,미스터리,한국,2026-03-11,99,92271,851323000,12.578590746240277,0,14.11747159194504,21,12.24984159915816,53,9.617470759403409,1,0.3614285714285714,0.51,2.212827988338192,0.1633333333333333,0.0886236209079399,12.954932234650707,9597.548568624656,3,2,0,0,0,0,1,0,0,2,1,0,0,0,11.432496015855191,13.4769238007213,1,0,0,225,819
20258074,아르코,애니메이션,프랑스,2026-03-11,88,15533,137222860,12.578590746240277,0,14.512354814826583,37,12.159685279827048,72,13.789462397867712,0,0.0771428571428571,0.1,2.030075187969925,0.038,0.0221230351251698,12.954932234650707,9597.548568624656,3,2,0,0,0,0,0,0,0,2,1,0,1,0,9.650786448979591,12.76537671429799,0,1,0,8,8
20261927,스페셜즈,코미디,일본,2026-03-13,110,3673,47870800,12.578590746240277,0,8.235625719964311,1,13.440774881736008,33,13.789462397867712,0,0.0214285714285714,0.05,3.3834586466165413,0.0063333333333333,0.0039038422025888,12.939292854490974,9599.516698847265,3,4,0,0,0,0,0,0,0,2,1,0,1,0,8.20903626577507,13.49161539372056,1,0,0,38,46
20261437,녹나무의 파수꾼,애니메이션,일본,2026-03-18,114,8133,77351940,11.452899413974531,1,10.794378421777552,1,14.140465769337286,82,13.789462397867712,0,0.1114285714285714,0.17,2.2435282837967403,0.0496666666666666,0.0298178907344406,12.684902388360744,9617.487611660246,3,2,0,0,0,0,0,0,0,3,0,0,1,0,9.00380808646717,12.764253165250008,0,0,0,305,469
20261804,폭탄,스릴러,일본,2026-03-18,136,23192,176211000,10.342886989560572,2,11.025725217834186,10,11.465323594500102,36,13.789462397867712,0,0.0442857142857142,0.07,2.46031746031746,0.018,0.011015911872705,12.684902388360744,9617.487611660246,3,2,0,0,0,0,0,0,0,3,0,0,1,0,10.051605787988583,13.132243829726644,1,0,0,175,312
20261782,프로젝트 헤일메리,SF,미국,2026-03-18,156,2859810,32439966080,12.990599564547006,2,13.138429059019677,14,13.597185610651028,70,13.789462397867712,0,1.4057142857142857,2.24,2.5282631038026726,0.5559999999999999,0.3161485974222895,12.684902388360744,9617.487611660246,3,2,0,0,0,0,0,0,0,3,0,0,1,0,14.866266096696313,13.801189228081824,0,0,0,1331,4086
20241575,메소드연기,드라마,한국,2026-03-18,92,59984,552806880,13.55754843981689,2,14.632885705469912,107,13.411083851706715,34,13.789462397867712,0,0.67,0.91,2.7384196185286105,0.2446666666666666,0.1391205458680819,12.684902388360744,9617.487611660246,3,2,0,0,0,0,1,0,0,3,0,0,1,0,11.001849809949029,13.102590128138148,0,0,0,6,7
19868242,연지구 디 오리지널 4K,판타지,홍콩,2026-03-25,96,8624,86760400,12.578590746240277,0,11.17838003752606,3,11.388407117527336,97,13.789462397867712,0,0.0542857142857142,0.08,1.9387755102040816,0.028,0.0132450331125827,12.608869912398172,9714.788568917573,3,2,0,0,0,0,0,0,0,4,1,0,1,0,9.06242024189956,13.773427798776048,1,0,0,130,175
20257521,프로텍터,액션,한국,2026-03-25,93,22785,190207960,11.54351286423802,1,12.872347819511663,12,12.158288820419926,34,13.789462397867712,0,0.0885714285714285,0.13,1.7833173537871525,0.0496666666666666,0.0232558139534883,12.608869912398172,9714.788568917573,3,2,0,0,0,0,1,0,0,4,0,0,1,0,10.03390159125806,14.118208174023604,1,0,0,413,595
20262291,뮤지컬 장수탕 선녀님,뮤지컬,한국,2026-03-26,64,7932,77546080,9.82420982996464,3,13.654712863378254,0,11.762851151617928,17,13.789462397867712,0,0.0414285714285714,0.07,2.5029761904761902,0.016551724137931,0.0078722078262866,12.605698356544194,9677.88747980036,3,3,0,0,0,0,1,0,0,4,0,1,1,0,8.978786553302003,12.653553275621242,0,1,0,134,197
20261906,명탐정 코난: 세기말의 마술사,애니메이션,일본,2026-03-27,99,92744,954745200,11.255733799516449,2,12.342788777660449,17,14.352033660701832,280,13.789462397867712,0,0.0942857142857142,0.14,2.0798319327731094,0.0453333333333333,0.0220314271828932,12.582311462775424,9705.232888658473,3,4,0,0,0,0,0,0,0,4,0,0,1,0,11.43760907066078,12.763106114892238,0,0,0,13,15
20262179,펫 트레인,애니메이션,프랑스,2026-03-28,86,18567,139937000,12.578590746240277,0,13.654712863378254,0,12.178832743938385,29,13.789462397867712,0,0.0814285714285714,0.17,2.488095238095238,0.0327272727272727,0.0160030820750663,12.558969963215114,9803.127472118407,3,5,0,0,0,0,0,0,0,4,1,1,1,0,9.829194947954273,12.762244865901136,0,1,0,182,324
20262101,킬 빌: 더 홀 블러디 어페어,액션,미국,2026-04-01,275,13170,262430800,11.953017417221446,4,13.202070248471284,14,12.430807615579864,35,13.789462397867712,0,0.0128571428571428,0.02,2.142857142857143,0.006,0.0028635062042634,12.37411475841618,9886.068532554424,4,2,0,0,0,0,0,0,0,4,0,0,1,0,9.485772721999046,14.1164878748929,0,0,1,88,119
20259598,두 검사,기타,프랑스,2026-04-01,117,10800,99909940,12.578590746240277,0,13.654712863378254,0,11.862053351379627,20,13.789462397867712,0,0.0528571428571428,0.08,2.8461538461538463,0.0185714285714285,0.0088103736502055,12.37411475841618,9886.068532554424,4,2,0,0,0,0,0,0,0,4,1,1,1,0,9.287394001418471,11.72450013183536,1,0,0,46,52
20261666,네가 마지막으로 남긴 노래,멜로/로맨스,일본,2026-04-01,117,78787,793005470,12.602215771999116,5,13.081454573560698,3,13.842267637787996,238,13.789462397867712,0,0.1285714285714286,0.17,2.154828411811652,0.0596666666666666,0.0277648518690863,12.37411475841618,9886.068532554424,4,2,0,0,0,0,0,0,0,4,0,0,1,0,11.274515979985583,12.977560191145953,0,0,0,560,1408
20192680,끝장수사,범죄,한국,2026-04-02,97,85189,787952650,12.578590746240277,0,14.345925266485716,365,12.329963029878602,0,14.515459198921205,7,0.3414285714285714,0.55,2.393190921228305,0.1426666666666666,0.0654734587731375,12.312805647469087,9911.046356117133,4,3,0,0,0,0,1,0,0,4,1,0,0,1,11.352639335036889,14.021341709507372,1,0,0,648,1563
20262463,오피셜히게단디즘 라이브 앳 스타디움 2025,공연,일본,2026-04-02,120,4619,115431000,12.578590746240277,0,13.654712863378254,0,11.709320669898316,18,13.789462397867712,0,0.0128571428571428,0.03,1.6813186813186811,0.0076470588235294,0.0036467002038411,12.312805647469087,9911.046356117133,4,3,0,0,0,0,0,0,0,4,1,1,1,0,8.438149984075784,10.480181409994891,0,1,0,58,84
20261622,위 리브 인 타임,멜로/로맨스,프랑스,2026-04-08,107,28430,212393500,10.351437272250449,2,14.133496494835654,15,12.148215575922409,30,13.789462397867712,0,0.1728571428571428,0.34,2.554539057002111,0.0676666666666666,0.0359610274579273,12.02972151592677,10109.402262901123,4,2,0,0,0,0,0,0,0,3,0,0,1,0,10.255235378138304,12.973766561100325,1,0,0,220,437
20262343,크라임 101,범죄,미국,2026-04-08,140,17746,125301070,12.578590746240277,0,14.612673862430754,39,13.632574231956754,71,13.789462397867712,0,0.1685714285714285,0.26,1.8799787573021776,0.0896666666666666,0.0471020836981264,12.02972151592677,10109.402262901123,4,2,0,0,0,0,0,0,0,3,1,0,1,0,9.783971766534563,14.01550811555632,1,0,0,208,436
20254121,살목지,공포(호러),한국,2026-04-08,95,3196110,32825507210,14.654242463664422,15,14.361439550434463,40,12.329963029878602,0,14.54858122041196,11,2.224285714285714,3.17,2.2712243508703684,0.9793333333333332,0.5144458063386447,12.02972151592677,10109.402262901123,4,2,0,0,0,0,1,0,0,3,0,0,0,1,14.97744531617884,12.571887998964955,1,0,0,13,15
20262648,런닝맨: 라이트&쉐도우,애니메이션,한국,2026-04-11,80,13055,108939700,14.2324509062674,2,12.712469859643209,139,12.329963029878602,0,13.789462397867712,0,0.0042857142857142,0.01,3.285714285714286,0.0013043478260869,0.0007185284537267,12.170743720962516,10189.220918904211,4,5,0,0,0,0,1,0,0,3,0,0,1,1,9.477003077203888,12.761135626132484,0,1,0,196,345
20262383,쉘터,액션,미국,2026-04-15,107,17896,123729900,11.82069505060494,4,13.644534341571925,21,12.404138473997463,36,13.789462397867712,0,0.0457142857142857,0.06,1.3445378151260503,0.034,0.0172910662824207,12.359825695292669,10249.644751665424,4,2,0,0,0,0,0,0,0,6,0,0,1,0,9.792388380017409,14.114758190995712,1,0,0,174,298
