movie_id,title,runtime,rating_encoded,is_korean,genre,open_date,open_month,open_day_of_week,is_summer,is_winter,is_holiday_release,holiday_nearby_count,director_avg_audi,director_movie_count,lead_actor_avg_audi,lead_actor_movie_count,cast_max_star_power,distributor_avg_audi,distributor_movie_count,producer_avg_audi,producer_movie_count,same_week_releases,market_avg_audi_7d,total_audience,log_audience,hit_class,trend_pre7_avg,trend_pre7_max,trend_growth_rate,relative_search_share
20135305,극장판 포켓몬스터DP - 디아루가 VS 펄기아 VS 다크라이,90.0,0.0,0.0,애니메이션,2018-06-06,6.0,2.0,0,0,1,2,12.577046619325971,14,14.040701159307842,4,2088314.2,12.365975431547907,39,13.827701693170743,0,4,12.825231462167663,173368,12.063177549952686,0,0.04857142857142858,0.14,1.7770034843205573,0.0030665669409124918
20137352,루비 스팍스,104.0,2.0,0.0,코미디,2018-05-10,5.0,3.0,0,0,0,1,13.009669370646279,0,11.231059777839887,2,124289.0,10.947857984553139,39,13.827701693170743,0,1,13.283891187333902,23967,10.084474886316944,0,0.33999999999999997,0.52,1.236363636363636,0.03327417923691216
20140194,곡성,156.0,2.0,1.0,미스터리,2016-05-12,5.0,3.0,0,0,0,2,14.629334361493761,1,15.352047806761181,4,5436618.333333333,12.680313728385519,0,13.827701693170743,0,4,13.37476277245143,6860489,15.741289425722597,3,20.531428571428567,78.6,3.0374931311907343,0.5725822391641959
20140704,비밀은 없다,102.0,3.0,1.0,스릴러,2016-06-23,6.0,3.0,0,0,0,0,13.009669370646279,0,15.791986749001369,4,13403414.0,12.680313728385519,0,14.420439815769079,3,0,13.142769743981892,230353,12.347372535092829,0,3.431428571428572,11.47,3.162606978275181,0.08422605185530199
20142406,탐정 홍길동: 사라진 마을,125.0,2.0,1.0,드라마,2016-05-04,5.0,2.0,0,0,0,2,14.674851466006778,3,14.819103856742975,9,3602169.625,12.680313728385519,0,14.27785656733526,5,3,13.462486695809348,1427830,14.171667067539133,1,1.2342857142857144,2.47,2.428103044496487,0.040305529125700394
20142621,시간이탈자,107.0,2.0,1.0,스릴러,2016-04-13,4.0,2.0,0,0,1,1,9.90628363983813,1,15.37117339249945,4,5025458.5,12.680313728385519,0,14.068450553183924,4,2,12.28297812956748,1201547,13.9991212834231,1,3.6785714285714284,7.71,1.241642021344992,0.4233792216453102
20142641,나를 잊지 말아요,106.0,2.0,1.0,멜로/로맨스,2016-01-07,1.0,3.0,0,1,0,1,12.18486943787907,2,14.692288999069415,12,2973909.461538461,12.680313728385519,0,13.827701693170743,0,3,13.623626684744103,423372,12.95600886616442,0,0.0,0.0,0.0,0.0
20143441,몬스터 싱어: 매직 인 파리,89.0,0.0,0.0,애니메이션,2022-05-26,5.0,3.0,0,0,0,1,13.009669370646279,0,12.553094054279669,7,636434.9090909091,12.680313728385519,0,13.827701693170743,0,6,13.363013139755507,14000,9.546884034617923,0,0.1142857142857143,0.29,2.466598150051387,0.006450116009280743
20143509,엽기적인 그녀 2,99.0,2.0,1.0,멜로/로맨스,2016-05-12,5.0,3.0,0,0,0,2,13.009669370646279,0,15.840370648121992,6,14241429.0,11.405489463648,10,13.827701693170743,0,4,13.37476277245143,70129,11.158105941530955,0,1.422857142857143,2.91,0.7113100197586117,0.16944797402230694
20144444,아가씨,144.0,3.0,1.0,스릴러,2016-06-01,6.0,2.0,0,0,0,1,12.79797305957379,1,15.386738689547464,8,6558639.0,12.680313728385519,0,16.048282443087466,1,0,13.155284067239895,4272976,15.267821331976524,2,10.602857142857143,29.95,1.556344624159479,0.5565904139433552
20144641,판도라,135.0,1.0,1.0,드라마,2016-12-07,12.0,2.0,0,1,0,0,14.865840278614225,2,15.352296426186108,8,5434442.666666667,12.680313728385519,0,13.827701693170743,0,3,13.075138188022795,4559238,15.332666281598645,2,4.571428571428571,7.52,1.486804609094288,0.32597095098420326
20145182,4등,119.0,2.0,1.0,드라마,2016-04-13,4.0,2.0,0,0,1,1,14.105449581584597,1,15.578658623003681,8,11358191.0,13.040084504709716,13,9.613202094214232,1,2,12.28297812956748,18049,9.800900963761029,0,0.27714285714285714,0.49,2.389162561576355,0.01657695422283618
20145396,널 기다리며,108.0,3.0,1.0,스릴러,2016-03-10,3.0,3.0,0,0,0,0,13.009669370646279,0,15.040521945679128,10,3790414.421052632,12.680313728385519,0,12.097280322024334,3,2,12.869425714022531,629710,13.353016262960118,0,2.1685714285714286,3.68,1.6549769233564706,0.06306754371891544
20145502,남과 여,115.0,3.0,1.0,멜로/로맨스,2016-02-25,2.0,3.0,0,0,0,1,15.992221211759775,2,15.122412726342404,7,4418902.0,12.680313728385519,0,12.470991336977004,2,2,13.362675726382964,179476,12.09780234499591,0,5.301428571428572,13.53,1.2656601714376665,0.15201296816026322
20145506,해어화,120.0,2.0,1.0,사극,2016-04-13,4.0,2.0,0,0,1,1,12.28581684711674,2,15.458474293274607,4,6520282.5,12.680313728385519,0,13.228687228905148,2,2,12.28297812956748,481734,13.085149449310284,0,9.741428571428571,45.83,1.6902420887383292,0.8236078692897634
20145507,검사외전,126.0,2.0,1.0,범죄,2016-02-03,2.0,2.0,0,0,0,3,13.577554085041687,1,15.82611917964995,4,12686446.0,12.680313728385519,0,14.602395887881368,4,2,13.011192681961363,9686269,16.086219976840717,3,13.158571428571426,23.18,1.1795062234287759,0.0
20148460,서울역,92.0,2.0,1.0,애니메이션,2016-08-17,8.0,2.0,1,0,0,1,13.009669370646279,0,15.349019541157356,7,5780991.0,12.680313728385519,0,13.827701693170743,0,0,14.043948071499592,137930,11.83450883909766,0,9.027142857142858,35.2,1.4043470530713842,0.15903411761795194
20150024,짱구는 못말려 극장판: 나의 이사 이야기 선인장 대습격,103.0,0.0,0.0,애니메이션,2016-01-07,1.0,3.0,0,1,0,1,11.232788192135898,1,14.056143527087627,0,0.0,13.29054558676868,58,13.827701693170743,0,3,13.623626684744103,179809,12.099656016825683,0,0.0,0.0,0.0,0.0
20150203,나우 유 씨 미 2,129.0,1.0,0.0,범죄,2016-07-13,7.0,2.0,1,0,0,0,14.038248427000555,2,14.697252302020207,9,2904178.0,13.042916291509705,83,13.827701693170743,0,3,13.216253848600438,3088843,14.94330746884495,2,5.67,9.2,2.528991971454059,0.3210501193317422
20150385,닌자터틀 : 어둠의 히어로,112.0,1.0,0.0,액션,2016-06-16,6.0,3.0,0,0,0,0,13.009669370646279,0,12.742361316732694,0,359789.0,13.048991524492248,82,13.827701693170743,0,0,13.283093994538598,231051,12.350398072395985,0,0.1742857142857143,0.24,2.9731092436974786,0.004648500448443573
20150456,드레스메이커,118.0,2.0,0.0,드라마,2016-02-11,2.0,3.0,0,0,0,3,13.009669370646279,0,13.48951688109562,7,972125.4545454546,11.42224867726413,7,13.827701693170743,0,2,13.947354152057846,51333,10.846108579656311,0,0.3485714285714286,0.92,0.39791258969341176,0.06866882298815388
20150461,스티브 잡스,122.0,1.0,0.0,드라마,2016-01-21,1.0,3.0,0,1,0,0,13.368097822048345,2,13.017909117639219,6,731344.75,13.362187511029576,80,13.827701693170743,0,4,12.92778854057564,56422,10.940632155776193,0,0.0,0.0,0.0,0.0
20150470,라스트 홈,112.0,2.0,0.0,드라마,2016-04-07,4.0,3.0,0,0,0,1,13.009669370646279,0,13.88529954209907,2,3170232.6666666665,10.248521249328173,4,13.827701693170743,0,4,12.13987408061539,12400,9.425532393502772,0,0.11714285714285715,0.17,1.4954407294832823,0.00909372339602198
20150523,엑스맨: 아포칼립스,145.0,1.0,0.0,액션,2016-05-25,5.0,2.0,0,0,0,0,14.781071338844711,2,14.009147849656552,6,1529235.25,14.047561798273927,77,13.827701693170743,0,2,13.086873274007822,2932953,14.89152066423619,1,0.9171428571428571,1.28,1.2761728067850515,0.05439636684748329
20150564,혼숨,88.0,2.0,1.0,공포(호러),2016-10-26,10.0,2.0,0,0,0,0,13.009669370646279,0,14.846480810192306,8,3301505.1818181816,11.876948015678447,9,13.827701693170743,0,2,13.05023006970144,282054,12.5498573663643,0,2.818571428571429,4.4,0.9497601129635277,0.1589509203549303
20150565,스포트라이트,128.0,2.0,0.0,드라마,2016-02-24,2.0,2.0,0,0,0,1,9.857888541217951,2,14.356350465060423,5,3078409.833333333,12.680313728385519,0,13.827701693170743,0,2,13.33089161487531,276520,12.530042046427608,0,1.2657142857142856,4.6,3.122650375939849,0.016627240780495805
20150566,극장판 꼬마버스 타요의 에이스 구출작전,48.0,0.0,1.0,애니메이션,2016-01-21,1.0,3.0,0,1,0,0,13.009669370646279,0,14.056143527087627,0,0.0,12.680313728385519,0,13.827701693170743,0,4,12.92778854057564,119108,11.687794319238998,0,0.0,0.0,0.0,0.0
20150567,스타트렉 비욘드,122.0,1.0,0.0,액션,2016-08-17,8.0,2.0,1,0,0,1,14.348463457876536,2,14.497130141623218,6,2825041.1666666665,13.108442163496305,84,13.827701693170743,0,0,14.043948071499592,1139046,13.945702505844874,1,0.49142857142857144,1.21,1.4383275261324042,0.008453120232234015
20150725,극장판 아이엠스타 : 꿈의 오디션!,88.0,0.0,0.0,애니메이션,2016-02-11,2.0,3.0,0,0,0,3,13.009669370646279,0,14.036828978072679,2,2174459.5,12.680313728385519,0,13.827701693170743,0,2,13.947354152057846,134520,11.80947559966541,0,0.24571428571428572,0.71,2.0085636434410277,0.009589595904357871
20150782,인디펜던스 데이 : 리써전스,119.0,1.0,0.0,액션,2016-06-22,6.0,2.0,0,0,0,0,14.907133813472585,2,12.65549048672272,3,640808.1666666666,14.064413309834737,78,13.827701693170743,0,0,13.121551333500191,1497000,14.218974331404214,1,3.1942857142857144,5.34,2.169539765192923,0.12139617974440017
20150901,올레,103.0,2.0,1.0,드라마,2016-08-25,8.0,3.0,1,0,0,0,13.009669370646279,0,14.8855314469727,6,5579005.4,11.316444442098346,13,12.568477144177264,1,0,13.39227753113576,61111,11.020463525221196,0,2.9314285714285715,4.07,1.2332471903359576,0.07669061343887121
20150902,대배우,108.0,1.0,1.0,코미디,2016-03-30,3.0,2.0,0,0,0,0,13.009669370646279,0,15.45459796663158,9,5507540.0,11.365951264172999,8,13.827701693170743,0,2,12.730954586196551,161127,11.989954359152716,0,0.8,1.84,1.0849909584086799,0.08080660480748156
20150903,번개맨,72.0,0.0,1.0,판타지,2016-02-11,2.0,3.0,0,0,0,3,14.190332592888216,2,14.212888385329817,1,1487917.0,11.448725553164714,4,13.827701693170743,0,2,13.947354152057846,53366,10.88494785639338,0,1.362857142857143,3.0,1.6735863399801185,0.06383483050230593
20150942,캐롤,118.0,3.0,0.0,드라마,2016-02-04,2.0,3.0,0,0,0,3,13.009669370646279,0,13.1703475706079,6,1201644.25,13.057873921729694,12,13.827701693170743,0,2,13.111555467506776,361321,12.797524806508063,0,0.7999999999999999,1.22,2.3552502453385666,0.030446994143659614
20150964,조작된 도시,126.0,2.0,1.0,범죄,2017-02-09,2.0,3.0,0,0,0,0,13.009669370646279,0,15.709683036551542,1,7804820.0,12.680313728385519,0,13.711333230951505,4,3,13.10534626125302,2496209,14.730284139547722,1,11.481428571428571,22.36,2.851112135939551,0.2776794538809847
20150966,사랑하기 때문에,110.0,1.0,1.0,코미디,2017-01-04,1.0,2.0,0,1,0,0,13.009669370646279,0,15.389466883768312,2,7483039.0,12.680313728385519,0,14.933482674382258,3,3,13.50297162133833,338588,12.732542261443486,0,1.4742857142857144,3.25,1.0104768432390092,0.11416573202222279
20150968,국가대표 2,125.0,1.0,1.0,드라마,2016-08-10,8.0,2.0,1,0,0,1,14.329103947929193,1,15.44362177437056,10,5553651.333333333,12.680313728385519,0,13.827701693170743,0,1,14.096896817598331,672629,13.418950680326628,0,2.29,3.53,1.283872173425528,0.04613288962074643
20150969,궁합,109.0,1.0,1.0,코미디,2018-02-28,2.0,2.0,0,0,0,1,13.009669370646279,0,15.599054827649164,5,7118946.0,12.680313728385519,0,14.568454723826374,5,0,12.849413395697058,1333293,14.10316312998092,1,2.531428571428571,5.24,1.5597218554704688,0.10237164122618898
20150971,해빙,117.0,2.0,1.0,스릴러,2017-03-01,3.0,2.0,0,0,1,1,13.577554085041687,1,15.042105122774721,16,3515162.0,12.680313728385519,0,15.602850190756266,2,0,13.152049494703242,1202196,13.999661274159031,1,7.902857142857144,17.87,2.590251439808962,0.19901719901719903
20150972,굿바이 싱글,119.0,2.0,1.0,코미디,2016-06-29,6.0,2.0,0,0,0,0,13.009669370646279,0,15.37819104880714,5,6038583.0,12.680313728385519,0,13.827701693170743,0,0,13.018983755622958,2098486,14.556727166835474,1,3.5628571428571436,14.93,2.446457182094628,0.11211475788447228
20150976,신과함께-죄와 벌,139.0,1.0,1.0,판타지,2017-12-20,12.0,2.0,0,1,0,1,14.089910562987425,1,15.520553616020015,12,6588962.0,12.680313728385519,0,15.69676073088761,2,0,13.194229450624487,14401147,16.482818483590805,3,0.8999999999999998,1.1,1.2974531475252278,0.04473440959607903
20150977,좋아해줘,122.0,1.0,1.0,멜로/로맨스,2016-02-17,2.0,2.0,0,0,0,1,11.426201319452963,1,15.655577896945994,3,7755848.0,12.680313728385519,0,15.387437135425396,8,3,13.381066662944576,843534,13.645356673883253,0,3.7842857142857147,6.36,1.1053312377428823,0.23803564393149315
20150979,덕혜옹주,126.0,1.0,1.0,사극,2016-08-03,8.0,2.0,1,0,0,0,11.934854299109057,2,15.86511503535794,2,12686446.0,12.680313728385519,0,13.827701693170743,0,1,14.118583544602885,5568667,15.532666445064784,3,8.694285714285714,16.84,1.6741243352283146,0.1753852734907073
20151003,장산범,99.0,2.0,1.0,미스터리,2017-08-17,8.0,3.0,1,0,0,1,15.535514235210494,1,15.061818353938557,5,4396576.625,12.680313728385519,0,14.920787753382115,2,0,14.084424534950095,1299847,14.077757892518806,1,10.455714285714285,28.44,1.621124753586379,0.38962163468315175
20151021,순정,113.0,1.0,1.0,드라마,2016-02-24,2.0,2.0,0,0,0,1,13.009669370646279,0,14.996554882202647,6,4340652.0,12.680313728385519,0,14.769947194823063,4,2,13.33089161487531,227381,12.334386701492772,0,4.140000000000001,14.01,2.0254403131115466,0.08384723722532916
20151022,걷기왕,92.0,1.0,1.0,드라마,2016-10-20,10.0,3.0,0,0,0,0,13.009669370646279,0,15.031594609156954,6,3764248.5,12.680313728385519,0,9.589735252351163,2,0,13.146061767696468,84057,11.339262315746916,0,0.7814285714285714,1.6,1.041904761904762,0.03981737099171799
20151111,빌리와 용감한 녀석들: 치킨 히어로,83.0,0.0,0.0,애니메이션,2016-02-17,2.0,2.0,0,0,0,1,13.009669370646279,0,13.079912626624889,2,1330034.0,11.026418400105413,1,13.827701693170743,0,3,13.381066662944576,22234,10.009422902944795,0,0.09428571428571428,0.25,2.746185852981969,0.002387077336670606
20151181,여교사,96.0,3.0,1.0,드라마,2017-01-04,1.0,2.0,0,1,0,0,14.897190432331195,5,15.422372945468483,3,6826377.5,12.680313728385519,0,15.652539994797186,4,3,13.50297162133833,102934,11.541853000043409,0,4.967142857142856,13.42,1.1355199703900454,0.34228853126059633
20151227,아빠는 딸,114.0,1.0,1.0,코미디,2017-04-12,4.0,2.0,0,0,0,0,13.009669370646279,0,14.805187719203067,3,3063108.333333333,13.442067028346223,14,13.827701693170743,0,0,12.520047791311786,643185,13.374189230440852,0,1.1314285714285715,2.16,1.0537987315385637,0.07985620428907898
20151228,공조,125.0,2.0,1.0,액션,2017-01-18,1.0,2.0,0,1,0,0,15.089788971759496,3,15.185180694159898,6,5056831.666666667,12.680313728385519,0,13.833385838925093,1,0,13.176728719645665,7804820,15.870252177652024,3,6.168571428571428,11.18,2.0704536009973467,0.20184273519714557
20151229,더 킹,134.0,2.0,1.0,범죄,2017-01-18,1.0,2.0,0,1,0,0,16.025424505836682,1,15.936003087943288,1,9686269.0,12.680313728385519,0,13.32075183417621,1,0,13.176728719645665,5304371,15.484041944135043,3,10.605714285714287,22.41,1.8891546643595096,0.38033512488144167
20151230,원라인,131.0,2.0,1.0,범죄,2017-03-29,3.0,2.0,0,0,0,0,13.763442226470938,1,15.821201581758391,2,11551067.0,12.680313728385519,0,14.201682069198288,2,1,13.141541720239655,432069,12.9763428911367,0,1.3914285714285715,2.41,1.4734506580606124,0.04983727680534787
20151803,쿵푸팬더3,94.0,0.0,0.0,애니메이션,2016-01-28,1.0,3.0,0,1,0,0,13.009669370646279,0,14.653399598664194,3,2473698.0,13.699431479674091,68,14.46962268813454,3,0,12.742153650331932,3935932,15.185658514651676,2,0.0,0.0,0.0,0.0
20151884,런던 해즈 폴른,97.0,2.0,0.0,액션,2016-03-10,3.0,3.0,0,0,0,0,13.009669370646279,0,13.891701686391544,8,1207278.8,12.680313728385519,0,13.827701693170743,0,2,12.869425714022531,719393,13.48616446992531,0,0.8300000000000001,1.5,1.417995444191344,0.02817262955238248
20152370,잡아야 산다,96.0,2.0,1.0,코미디,2016-01-07,1.0,3.0,0,1,0,1,13.061918864367334,1,15.214701750447613,7,6234631.0,12.680313728385519,0,13.827701693170743,0,3,13.623626684744103,10645,9.272939513732704,0,0.0,0.0,0.0,0.0
20152371,"당신, 거기 있어줄래요",110.0,1.0,1.0,판타지,2016-12-14,12.0,2.0,0,1,0,0,13.54450072806688,2,15.107931856132558,7,4113611.1818181816,12.680313728385519,0,13.589186224154021,12,1,13.212218967686631,1162529,13.96610922256228,1,0.4414285714285714,0.61,1.8678218819262538,0.018910196570026405
20152781,배트맨 대 슈퍼맨: 저스티스의 시작,151.0,1.0,0.0,액션,2016-03-24,3.0,3.0,0,0,0,0,13.682078969882921,3,13.555549332218416,4,923736.5,14.115967453021126,78,13.827701693170743,0,0,12.309476605523532,2244521,14.624003138893668,1,2.474285714285714,4.95,1.6673084328070846,0.1020164986251146
20152782,"날, 보러와요",90.0,3.0,1.0,미스터리,2016-04-07,4.0,3.0,0,0,0,1,12.04194654286828,1,15.693126456236271,4,9686269.0,13.109422222938164,9,13.827701693170743,0,4,12.13987408061539,1058808,13.87265524948785,1,0.30142857142857143,0.96,2.5472837022132797,0.01373732683228852
20152963,수어사이드 스쿼드,122.0,2.0,0.0,액션,2016-08-03,8.0,2.0,1,0,0,0,14.122972463334797,1,13.96263517941613,4,1333868.3333333333,14.120805568332353,82,13.827701693170743,0,1,14.118583544602885,1889958,14.452065693678833,1,18.035714285714285,40.36,2.4470690089612797,0.24890524917541904
20153087,포인트 브레이크,113.0,2.0,0.0,범죄,2016-01-07,1.0,3.0,0,1,0,1,13.009669370646279,0,13.029192707216163,1,1164293.0,13.850193426554608,12,13.827701693170743,0,3,13.623626684744103,292174,12.585108216801355,0,0.0,0.0,0.0,0.0
20153182,썸니아,96.0,2.0,0.0,판타지,2016-05-25,5.0,2.0,0,0,0,0,12.478787008610128,1,12.027306261613342,1,264908.5,11.431899232127671,20,13.827701693170743,0,2,13.086873274007822,7486,8.920923462230686,0,1.2642857142857145,5.94,2.218045112781955,0.04314368613599093
20153443,아수라,132.0,3.0,1.0,범죄,2016-09-28,9.0,2.0,0,0,0,1,13.669239617950463,5,15.944419488149071,4,11551067.0,12.680313728385519,0,15.122352916076936,5,1,12.441880239702165,2586217,14.765707134838228,1,19.75714285714286,27.53,1.9135865103450824,1.3866057838660577
20153444,럭키,112.0,2.0,1.0,코미디,2016-10-13,10.0,3.0,0,0,0,0,13.009669370646279,0,16.015773090113328,1,11551067.0,12.680313728385519,0,14.931917577099297,3,1,12.836088314650002,6973125,15.757574175737297,3,7.258571428571428,18.7,1.6613805055095965,0.2825454310289078
20153446,너의 결혼식,110.0,1.0,1.0,멜로/로맨스,2018-08-22,8.0,2.0,1,0,0,1,13.009669370646279,0,15.604618171536591,3,6871085.0,13.736752921058885,21,15.48336579518101,6,0,13.722996850099179,2807586,14.84783595353847,1,2.3742857142857146,3.86,1.3303804898874008,0.13322716301291462
20153447,바람 바람 바람,100.0,3.0,1.0,코미디,2018-04-05,4.0,3.0,0,0,0,0,15.102885662515195,16,15.67213451950108,1,7755848.0,12.680313728385519,0,15.231475122887314,2,2,13.09042148070464,1192907,13.99190458159343,1,2.6571428571428575,6.37,0.8223054024580743,0.16516450002555672
20153741,미씽: 사라진 여자,99.0,2.0,1.0,미스터리,2016-11-30,11.0,2.0,0,0,0,0,13.009669370646279,0,15.078854201164125,7,4327203.5,12.680313728385519,0,13.28529482180613,1,3,12.992337018639095,1151914,13.956936332793523,1,0.7485714285714286,1.44,2.1781903838159904,0.03643495776937484
20153781,데드풀,107.0,3.0,0.0,액션,2016-02-17,2.0,2.0,0,0,0,1,13.009669370646279,0,13.92459453293569,3,2734474.0,14.061967354674476,73,13.827701693170743,0,3,13.381066662944576,3310699,15.012670205356963,2,18.58142857142857,56.24,2.6490655189034693,0.48768221743261725
20154001,레버넌트: 죽음에서 돌아온 자,156.0,2.0,0.0,어드벤처,2016-01-14,1.0,3.0,0,1,0,0,11.460763372234034,2,14.194856248728911,7,1656672.857142857,14.065274689694585,71,13.827701693170743,0,0,13.039294452493786,1979920,14.498567502884834,1,0.0,0.0,0.0,0.0
20154342,뚜르: 내 생애 최고의 49일,96.0,1.0,1.0,다큐멘터리,2017-02-01,2.0,2.0,0,0,0,2,13.009669370646279,0,14.712563001457212,7,2707147.5555555555,12.680313728385519,0,13.827701693170743,0,0,13.894180983830346,21667,9.98359179677779,0,0.1757142857142857,0.34,2.1001707455890717,0.004769414939099703
20154661,형,109.0,1.0,1.0,코미디,2016-11-23,11.0,2.0,0,0,0,0,13.009669370646279,0,15.024682263600127,7,3668685.2,12.680313728385519,0,14.19971185176228,3,2,13.104659586010333,2970583,14.90426912444578,1,2.255714285714286,3.55,0.9447358449173333,0.16506509966586008
20154905,가려진 시간,129.0,1.0,1.0,드라마,2016-11-16,11.0,2.0,0,0,0,0,13.009669370646279,0,15.476764600464481,3,6309421.5,12.680313728385519,0,14.26637676049386,4,3,12.635017552088943,502419,13.12719170226097,0,2.8071428571428574,4.7,1.1348104799122183,0.23952617648957464
20154906,사냥,92.0,2.0,1.0,액션,2016-06-29,6.0,2.0,0,0,0,0,13.009669370646279,0,15.67660353139811,2,8648620.0,12.680313728385519,0,16.682477719254564,1,0,13.018983755622958,640990,13.370770695242616,0,3.685714285714286,8.86,2.167217337738702,0.13092458107726657
20154907,희생부활자,91.0,2.0,1.0,미스터리,2017-10-12,10.0,3.0,0,0,0,3,14.30680574838595,4,15.26403514665038,7,4703504.666666667,12.680313728385519,0,14.12021271355382,5,3,13.842424395187459,300737,12.613994732791513,0,2.1471428571428572,4.48,0.7970092268533248,0.2265007566840424
20154908,7년의 밤,123.0,2.0,1.0,스릴러,2018-03-28,3.0,2.0,0,0,0,0,15.756524669536212,2,15.627773275009694,7,7337844.0,12.680313728385519,0,13.755677747582409,1,5,12.741654991329739,521564,13.1645891861162,0,9.257142857142858,18.14,2.405702405702406,0.319459818463582
